ROUTE_ID;ROUTE_START_TIME;ROUTE_END_TIME
35392485;16.03.2020 07:20:52;16.03.2020 18:13:34
35392486;16.03.2020 17:06:29;16.03.2020 23:25:38
35392496;16.03.2020 22:21:06;17.03.2020 00:03:08
35392501;16.03.2020 07:55:47;16.03.2020 13:26:16
35392504;16.03.2020 13:59:43;17.03.2020 00:00:09
35392509;16.03.2020 11:23:55;16.03.2020 16:20:04
35392513;16.03.2020 15:52:44;16.03.2020 21:29:29
35392518;16.03.2020 07:06:50;16.03.2020 16:43:00
35392520;16.03.2020 15:42:59;16.03.2020 20:06:50
35392525;16.03.2020 06:04:05;16.03.2020 15:55:27
35392540;16.03.2020 07:36:37;16.03.2020 17:16:27
35392545;16.03.2020 15:18:02;16.03.2020 22:02:43
35392546;16.03.2020 06:11:45;16.03.2020 14:57:03
35392560;16.03.2020 07:05:03;16.03.2020 16:44:06
35392565;16.03.2020 14:44:59;17.03.2020 00:09:45
35392571;16.03.2020 07:39:00;16.03.2020 13:49:38
35392578;16.03.2020 21:44:53;16.03.2020 22:47:59
35392589;16.03.2020 06:39:42;16.03.2020 19:36:41
35392599;16.03.2020 07:31:14;16.03.2020 14:13:56
35392601;16.03.2020 14:30:18;16.03.2020 22:38:24
35392606;16.03.2020 05:37:13;16.03.2020 18:14:33
35392607;16.03.2020 07:49:12;16.03.2020 15:30:03
35392610;16.03.2020 14:34:07;16.03.2020 22:49:47
35392622;16.03.2020 14:00:53;16.03.2020 22:51:14
35392626;16.03.2020 20:27:37;16.03.2020 22:13:04
35392629;16.03.2020 15:04:00;16.03.2020 20:21:03
35392646;16.03.2020 14:49:56;16.03.2020 23:49:17
35392650;16.03.2020 07:48:54;16.03.2020 16:56:07
35392651;16.03.2020 15:18:59;16.03.2020 19:08:06
35392661;16.03.2020 07:09:44;16.03.2020 13:41:39
35392662;16.03.2020 12:32:40;16.03.2020 15:38:14
35392672;16.03.2020 19:10:18;16.03.2020 22:43:16
35392675;16.03.2020 12:22:00;16.03.2020 20:40:48
35392682;16.03.2020 17:30:19;17.03.2020 01:09:13
35392687;16.03.2020 00:20:24;16.03.2020 05:39:29
35392689;16.03.2020 06:54:26;16.03.2020 18:32:38
35392693;16.03.2020 06:30:28;16.03.2020 17:12:58
35392696;16.03.2020 16:43:04;16.03.2020 23:12:38
35392705;16.03.2020 22:11:12;16.03.2020 23:05:08
35392706;16.03.2020 16:02:35;16.03.2020 21:43:40
35392708;17.03.2020 08:01:52;17.03.2020 14:02:08
35392709;17.03.2020 14:08:37;18.03.2020 00:39:28
35392726;17.03.2020 07:26:48;17.03.2020 10:59:44
35392728;17.03.2020 09:47:56;17.03.2020 16:59:38
35392732;17.03.2020 05:58:59;17.03.2020 18:20:02
35392745;17.03.2020 05:44:25;17.03.2020 15:34:27
35392753;17.03.2020 07:22:09;17.03.2020 13:42:01
35392757;17.03.2020 14:44:07;17.03.2020 21:56:50
35392759;17.03.2020 08:20:22;17.03.2020 17:41:58
35392761;17.03.2020 15:56:24;18.03.2020 00:45:19
35392763;17.03.2020 14:34:05;17.03.2020 16:19:59
35392772;17.03.2020 07:32:41;17.03.2020 13:39:14
35392776;17.03.2020 14:38:54;17.03.2020 21:34:46
35392782;17.03.2020 16:36:21;17.03.2020 18:43:12
35392783;17.03.2020 10:43:03;17.03.2020 17:37:49
35392784;17.03.2020 07:05:01;17.03.2020 14:54:16
35392786;17.03.2020 14:27:51;17.03.2020 23:41:44
35392799;17.03.2020 22:42:40;18.03.2020 00:42:23
35392810;17.03.2020 13:51:04;17.03.2020 16:05:20
35392812;17.03.2020 08:07:57;17.03.2020 14:55:29
35392826;17.03.2020 18:21:53;17.03.2020 23:53:11
35392828;17.03.2020 09:53:52;17.03.2020 15:42:49
35392829;17.03.2020 14:00:16;17.03.2020 18:29:31
35392844;17.03.2020 07:08:56;17.03.2020 14:58:50
35392861;17.03.2020 06:17:08;17.03.2020 14:16:10
35392862;17.03.2020 14:10:01;18.03.2020 00:02:03
35392872;17.03.2020 12:17:36;17.03.2020 20:39:50
35392888;17.03.2020 06:54:05;17.03.2020 17:01:27
35392889;17.03.2020 15:43:55;18.03.2020 00:05:18
35392903;17.03.2020 14:46:17;17.03.2020 22:47:46
35392904;17.03.2020 07:52:50;17.03.2020 13:15:08
35392905;17.03.2020 07:17:04;17.03.2020 14:46:47
35392906;17.03.2020 14:24:53;17.03.2020 22:59:58
35392919;17.03.2020 07:23:49;17.03.2020 14:14:36
35392920;17.03.2020 13:47:58;18.03.2020 00:34:37
35392924;17.03.2020 07:18:24;17.03.2020 20:57:22
35392937;17.03.2020 12:33:42;17.03.2020 16:25:10
35392938;17.03.2020 15:56:03;17.03.2020 21:42:20
35392940;17.03.2020 07:53:34;17.03.2020 17:33:24
35392951;17.03.2020 15:23:00;17.03.2020 21:00:33
35392953;17.03.2020 20:38:55;17.03.2020 22:37:24
35392965;17.03.2020 20:58:48;17.03.2020 21:35:35
35392966;17.03.2020 02:57:29;17.03.2020 05:32:19
35392974;17.03.2020 06:40:02;17.03.2020 17:27:17
35392975;17.03.2020 16:34:28;17.03.2020 21:24:16
35392983;17.03.2020 15:06:31;18.03.2020 00:30:44
35392984;17.03.2020 07:35:48;17.03.2020 14:34:14
35392992;17.03.2020 16:14:00;17.03.2020 22:27:32
35392994;17.03.2020 21:02:01;17.03.2020 22:29:56
35393001;17.03.2020 07:56:13;17.03.2020 15:39:55
35393009;17.03.2020 07:38:09;17.03.2020 14:19:29
35393013;17.03.2020 13:37:44;17.03.2020 21:43:13
35393023;17.03.2020 06:17:08;17.03.2020 14:43:47
35393024;17.03.2020 14:47:26;18.03.2020 00:16:27
35393037;17.03.2020 07:07:14;17.03.2020 17:13:49
35393047;17.03.2020 13:28:52;17.03.2020 19:06:30
35393048;17.03.2020 08:26:14;17.03.2020 19:15:38
35393050;17.03.2020 17:59:55;17.03.2020 22:11:59
35393058;17.03.2020 14:27:09;17.03.2020 21:56:05
35393059;17.03.2020 06:24:40;17.03.2020 14:40:24
35393069;17.03.2020 18:31:38;17.03.2020 19:54:54
35393083;17.03.2020 14:02:58;17.03.2020 14:35:55
35393088;17.03.2020 07:21:33;17.03.2020 13:24:30
35393093;17.03.2020 21:48:33;17.03.2020 23:11:27
35393107;17.03.2020 14:52:34;18.03.2020 00:16:57
35393114;17.03.2020 15:29:25;17.03.2020 22:26:32
35393119;17.03.2020 09:28:05;17.03.2020 21:04:24
35393120;17.03.2020 07:27:31;17.03.2020 14:51:25
35393121;17.03.2020 10:17:21;17.03.2020 15:56:47
35393122;17.03.2020 14:10:58;17.03.2020 23:02:42
35393132;17.03.2020 13:38:59;17.03.2020 22:36:33
35393136;17.03.2020 22:54:53;18.03.2020 00:07:10
35393140;17.03.2020 05:38:51;17.03.2020 12:42:44
35393142;17.03.2020 16:44:51;17.03.2020 23:33:32
35393146;17.03.2020 11:26:09;17.03.2020 14:10:20
35393161;17.03.2020 05:28:41;17.03.2020 15:45:08
35393163;17.03.2020 06:18:30;17.03.2020 15:39:04
35393165;17.03.2020 14:59:14;17.03.2020 19:47:57
35393185;17.03.2020 15:08:38;17.03.2020 20:59:20
35393186;17.03.2020 20:25:44;17.03.2020 21:35:13
35393190;17.03.2020 00:53:48;17.03.2020 05:20:40
35393194;17.03.2020 13:48:46;17.03.2020 23:12:48
35393206;17.03.2020 07:59:33;17.03.2020 15:17:16
35393207;17.03.2020 13:09:27;17.03.2020 22:28:24
35393211;17.03.2020 17:38:35;17.03.2020 22:41:09
35393212;17.03.2020 06:51:53;17.03.2020 17:30:58
35393217;17.03.2020 01:54:19;17.03.2020 06:42:39
35393220;17.03.2020 12:49:00;17.03.2020 20:42:19
35393224;17.03.2020 13:35:20;17.03.2020 17:03:57
35393229;17.03.2020 16:20:19;17.03.2020 23:20:31
35393231;17.03.2020 21:57:37;17.03.2020 23:14:40
35393232;17.03.2020 09:22:36;17.03.2020 15:02:11
35393238;17.03.2020 15:27:25;17.03.2020 23:02:03
35393241;17.03.2020 06:15:28;17.03.2020 17:09:50
35393249;17.03.2020 07:47:49;17.03.2020 15:30:53
35393257;17.03.2020 09:12:19;17.03.2020 16:47:30
35393258;17.03.2020 16:17:56;17.03.2020 20:27:04
35393260;17.03.2020 07:28:50;17.03.2020 16:22:26
35393267;17.03.2020 16:35:14;17.03.2020 23:39:32
35393269;17.03.2020 06:36:18;17.03.2020 10:23:11
35393275;17.03.2020 21:53:44;17.03.2020 23:08:08
35393279;17.03.2020 15:42:41;18.03.2020 00:42:26
35393280;17.03.2020 01:01:42;17.03.2020 05:44:17
35393290;17.03.2020 07:49:21;17.03.2020 16:59:44
35393296;17.03.2020 05:50:10;17.03.2020 17:16:03
35393298;17.03.2020 08:23:07;17.03.2020 21:03:55
35393308;17.03.2020 15:56:41;17.03.2020 23:35:57
35393309;17.03.2020 06:54:45;17.03.2020 16:07:51
35393319;17.03.2020 07:17:38;17.03.2020 21:11:46
35393332;17.03.2020 20:42:36;17.03.2020 21:24:37
35393334;17.03.2020 07:31:04;17.03.2020 16:49:10
35393349;17.03.2020 07:33:40;17.03.2020 19:46:23
35393369;17.03.2020 15:25:46;18.03.2020 00:55:05
35393370;17.03.2020 05:48:41;17.03.2020 14:58:08
35393377;17.03.2020 14:29:00;17.03.2020 23:15:25
35393378;17.03.2020 06:55:08;17.03.2020 15:50:18
35393385;17.03.2020 08:06:32;17.03.2020 16:22:31
35393386;17.03.2020 15:39:40;17.03.2020 23:18:48
35393393;17.03.2020 06:01:50;17.03.2020 14:51:47
35393394;17.03.2020 14:09:17;17.03.2020 22:44:20
35393399;17.03.2020 07:19:54;17.03.2020 15:41:28
35393400;17.03.2020 05:47:12;17.03.2020 16:20:10
35393401;17.03.2020 15:28:53;17.03.2020 23:14:40
35393411;17.03.2020 14:45:57;17.03.2020 22:15:35
35393424;17.03.2020 20:56:19;17.03.2020 22:10:05
35393427;17.03.2020 15:14:14;18.03.2020 01:14:38
35393428;17.03.2020 14:47:52;17.03.2020 21:45:55
35393440;17.03.2020 06:55:51;17.03.2020 15:54:24
35393441;17.03.2020 15:25:42;17.03.2020 23:26:06
35393452;17.03.2020 07:20:53;17.03.2020 13:42:31
35393454;17.03.2020 13:59:37;18.03.2020 00:04:33
35393467;17.03.2020 14:17:38;17.03.2020 23:33:52
35393469;17.03.2020 14:08:10;17.03.2020 15:50:21
35393473;17.03.2020 15:23:09;17.03.2020 19:04:30
35393474;17.03.2020 07:00:46;17.03.2020 16:03:41
35393483;17.03.2020 08:03:22;17.03.2020 15:16:08
35393486;17.03.2020 15:07:53;17.03.2020 23:47:48
35393501;17.03.2020 10:40:50;17.03.2020 16:26:16
35393502;17.03.2020 15:26:30;17.03.2020 18:52:26
35393514;17.03.2020 14:57:02;18.03.2020 00:29:55
35393523;17.03.2020 07:37:05;17.03.2020 12:46:52
35393524;17.03.2020 15:11:54;18.03.2020 00:20:43
35393526;17.03.2020 07:16:44;17.03.2020 14:55:35
35393531;17.03.2020 12:10:54;17.03.2020 17:29:11
35393536;17.03.2020 07:26:02;17.03.2020 13:19:29
35393538;17.03.2020 07:54:08;17.03.2020 18:58:56
35393545;17.03.2020 16:43:56;17.03.2020 21:42:55
35393551;17.03.2020 09:57:01;17.03.2020 17:29:21
35393554;17.03.2020 13:30:42;17.03.2020 20:56:00
35393574;17.03.2020 07:19:47;17.03.2020 16:14:56
35393578;17.03.2020 07:14:15;17.03.2020 17:56:22
35393588;17.03.2020 07:19:06;17.03.2020 15:46:23
35393592;17.03.2020 15:49:19;17.03.2020 22:16:09
35393598;17.03.2020 01:59:59;17.03.2020 04:55:28
35393600;17.03.2020 20:13:03;17.03.2020 21:18:55
35393613;17.03.2020 07:11:00;17.03.2020 16:08:57
35393617;17.03.2020 07:39:51;17.03.2020 14:16:46
35393618;17.03.2020 14:20:42;17.03.2020 22:32:15
35393634;17.03.2020 07:34:34;17.03.2020 18:29:27
35393644;17.03.2020 17:05:01;17.03.2020 22:09:46
35393645;17.03.2020 22:30:11;17.03.2020 23:52:17
35393651;17.03.2020 07:57:00;17.03.2020 15:40:17
35393653;17.03.2020 15:47:26;18.03.2020 00:05:23
35393665;17.03.2020 15:32:36;17.03.2020 22:39:22
35393667;17.03.2020 06:09:48;17.03.2020 14:09:33
35393675;17.03.2020 06:58:57;17.03.2020 17:30:29
35393678;17.03.2020 07:27:46;17.03.2020 18:09:07
35393702;17.03.2020 21:47:24;17.03.2020 23:25:38
35393712;17.03.2020 14:35:19;17.03.2020 21:56:36
35393717;17.03.2020 06:27:28;17.03.2020 13:59:30
35393723;17.03.2020 06:49:57;17.03.2020 14:16:09
35393724;17.03.2020 08:09:05;17.03.2020 16:54:39
35393725;17.03.2020 15:21:23;17.03.2020 21:53:17
35393727;17.03.2020 14:08:39;18.03.2020 00:14:30
35393730;17.03.2020 08:35:43;17.03.2020 13:35:01
35393737;17.03.2020 13:48:30;17.03.2020 22:08:54
35393750;17.03.2020 14:56:07;17.03.2020 18:39:08
35393751;17.03.2020 07:20:28;17.03.2020 16:39:31
35393755;17.03.2020 06:08:18;17.03.2020 16:14:58
35393770;17.03.2020 05:35:47;17.03.2020 17:14:52
35393771;17.03.2020 08:06:53;17.03.2020 22:50:17
35393778;17.03.2020 06:36:36;17.03.2020 15:37:12
35393788;17.03.2020 21:33:30;17.03.2020 23:06:06
35393789;17.03.2020 15:11:14;17.03.2020 21:55:43
35393794;16.03.2020 23:30:43;17.03.2020 07:28:22
35393795;17.03.2020 18:04:43;18.03.2020 00:46:59
35393801;17.03.2020 16:28:18;18.03.2020 00:45:59
35393803;17.03.2020 06:35:25;17.03.2020 17:21:36
35393809;17.03.2020 14:16:03;17.03.2020 23:35:04
35393811;17.03.2020 23:23:37;18.03.2020 00:28:20
35393813;17.03.2020 15:38:16;18.03.2020 00:02:19
35393820;17.03.2020 05:51:34;17.03.2020 14:49:04
35393829;17.03.2020 13:40:22;17.03.2020 17:47:21
35393833;17.03.2020 14:37:12;17.03.2020 22:41:25
35393834;17.03.2020 07:26:52;17.03.2020 14:33:20
35393840;18.03.2020 07:01:06;18.03.2020 10:22:05
35393841;18.03.2020 09:16:13;18.03.2020 16:21:00
35393844;18.03.2020 20:01:11;19.03.2020 01:03:40
35393847;18.03.2020 14:15:40;18.03.2020 21:10:44
35393848;18.03.2020 06:55:35;18.03.2020 13:35:17
35393850;18.03.2020 14:33:15;18.03.2020 20:26:52
35393869;18.03.2020 05:54:01;18.03.2020 18:47:22
35393873;18.03.2020 14:31:42;18.03.2020 22:06:32
35393874;18.03.2020 06:49:59;18.03.2020 15:12:05
35393879;18.03.2020 15:45:08;19.03.2020 00:52:49
35393887;18.03.2020 13:57:40;18.03.2020 16:39:23
35393894;18.03.2020 06:15:50;18.03.2020 18:46:17
35393899;18.03.2020 15:16:43;18.03.2020 23:16:26
35393903;18.03.2020 07:50:09;18.03.2020 13:45:58
35393910;18.03.2020 04:23:56;18.03.2020 10:53:58
35393918;18.03.2020 22:44:35;18.03.2020 23:58:02
35393923;18.03.2020 08:05:16;18.03.2020 17:12:17
35393931;18.03.2020 08:15:47;18.03.2020 18:29:38
35393938;18.03.2020 14:12:08;18.03.2020 17:29:39
35393939;18.03.2020 10:46:16;18.03.2020 15:57:59
35393971;18.03.2020 07:25:07;18.03.2020 15:07:39
35393972;18.03.2020 15:14:02;18.03.2020 23:13:10
35393982;18.03.2020 15:14:25;18.03.2020 21:10:49
35393983;18.03.2020 20:05:41;18.03.2020 23:29:53
35393985;18.03.2020 09:13:38;18.03.2020 16:03:05
35393995;18.03.2020 06:36:58;18.03.2020 18:39:37
35393998;18.03.2020 06:56:52;18.03.2020 14:35:29
35393999;18.03.2020 15:01:03;18.03.2020 21:51:22
35394008;18.03.2020 13:05:40;18.03.2020 21:04:24
35394015;18.03.2020 07:55:08;18.03.2020 16:01:26
35394017;18.03.2020 15:54:37;18.03.2020 23:50:49
35394035;18.03.2020 07:13:35;18.03.2020 13:54:05
35394036;18.03.2020 14:02:54;18.03.2020 23:12:38
35394046;18.03.2020 12:33:56;18.03.2020 15:34:43
35394047;18.03.2020 15:16:08;18.03.2020 21:34:28
35394049;18.03.2020 07:51:46;18.03.2020 12:30:49
35394057;18.03.2020 14:48:34;18.03.2020 22:42:05
35394060;18.03.2020 21:58:41;18.03.2020 23:45:24
35394066;18.03.2020 15:54:34;18.03.2020 22:48:07
35394083;18.03.2020 20:38:18;18.03.2020 22:03:01
35394091;18.03.2020 15:55:22;18.03.2020 20:07:02
35394093;18.03.2020 07:01:52;18.03.2020 17:15:00
35394098;18.03.2020 15:24:38;19.03.2020 00:03:47
35394104;18.03.2020 07:21:30;18.03.2020 15:29:12
35394112;18.03.2020 08:23:41;18.03.2020 17:10:55
35394120;18.03.2020 07:38:49;18.03.2020 16:13:07
35394134;18.03.2020 06:24:01;18.03.2020 14:03:17
35394135;18.03.2020 13:37:23;18.03.2020 22:48:45
35394147;18.03.2020 07:25:47;18.03.2020 18:23:02
35394148;18.03.2020 06:29:35;18.03.2020 20:14:48
35394157;18.03.2020 13:42:53;18.03.2020 22:42:42
35394170;18.03.2020 15:21:34;18.03.2020 21:43:22
35394171;18.03.2020 06:49:38;18.03.2020 15:46:40
35394173;18.03.2020 21:55:18;18.03.2020 23:07:14
35394175;18.03.2020 16:43:46;18.03.2020 20:55:20
35394186;18.03.2020 15:35:34;19.03.2020 00:54:35
35394187;18.03.2020 07:33:02;18.03.2020 16:42:35
35394202;18.03.2020 21:54:25;18.03.2020 22:52:27
35394217;18.03.2020 08:39:12;18.03.2020 18:58:04
35394223;18.03.2020 15:08:27;18.03.2020 22:45:27
35394228;18.03.2020 08:28:08;18.03.2020 17:57:52
35394236;18.03.2020 13:31:38;18.03.2020 22:21:47
35394242;18.03.2020 17:17:42;19.03.2020 01:11:08
35394251;18.03.2020 05:57:30;18.03.2020 17:19:56
35394259;18.03.2020 13:15:45;18.03.2020 23:32:29
35394261;18.03.2020 07:14:50;18.03.2020 14:11:41
35394268;18.03.2020 06:06:04;18.03.2020 14:52:20
35394269;18.03.2020 14:11:32;18.03.2020 18:46:23
35394274;18.03.2020 07:57:20;18.03.2020 14:09:29
35394275;18.03.2020 14:45:39;18.03.2020 22:16:09
35394291;18.03.2020 00:53:12;18.03.2020 03:28:47
35394294;18.03.2020 14:11:16;18.03.2020 21:34:09
35394296;18.03.2020 20:52:44;18.03.2020 21:46:57
35394301;18.03.2020 19:04:35;18.03.2020 23:10:05
35394303;18.03.2020 10:16:09;18.03.2020 16:01:57
35394305;18.03.2020 15:09:13;18.03.2020 20:24:42
35394310;18.03.2020 14:14:27;18.03.2020 22:38:16
35394312;18.03.2020 07:47:21;18.03.2020 14:00:57
35394315;18.03.2020 05:46:14;18.03.2020 16:55:17
35394320;18.03.2020 16:04:08;18.03.2020 21:53:46
35394322;18.03.2020 16:42:05;18.03.2020 22:24:40
35394325;18.03.2020 06:35:11;18.03.2020 15:27:07
35394326;18.03.2020 22:08:39;18.03.2020 23:32:12
35394335;18.03.2020 01:23:12;18.03.2020 05:13:28
35394337;18.03.2020 22:28:05;19.03.2020 01:34:53
35394339;18.03.2020 03:35:51;18.03.2020 07:27:49
35394351;18.03.2020 08:03:11;18.03.2020 15:11:08
35394352;18.03.2020 15:11:27;18.03.2020 22:50:27
35394354;18.03.2020 13:04:01;18.03.2020 21:24:19
35394356;18.03.2020 20:01:13;18.03.2020 22:54:13
35394372;18.03.2020 06:25:15;18.03.2020 09:51:14
35394373;18.03.2020 08:50:54;18.03.2020 18:32:23
35394374;18.03.2020 16:11:10;18.03.2020 19:28:57
35394376;18.03.2020 13:12:00;18.03.2020 19:35:31
35394377;18.03.2020 09:23:31;18.03.2020 15:10:53
35394379;18.03.2020 13:56:40;18.03.2020 20:54:10
35394380;18.03.2020 18:36:15;18.03.2020 23:11:46
35394386;18.03.2020 14:28:54;18.03.2020 15:49:35
35394391;18.03.2020 22:31:22;18.03.2020 23:53:10
35394396;18.03.2020 00:30:54;18.03.2020 05:44:03
35394401;18.03.2020 15:37:10;18.03.2020 23:20:18
35394403;18.03.2020 06:31:20;18.03.2020 19:45:30
35394407;18.03.2020 16:28:30;18.03.2020 22:39:19
35394413;18.03.2020 07:36:25;18.03.2020 15:46:21
35394416;18.03.2020 20:10:07;18.03.2020 23:43:23
35394424;18.03.2020 05:57:38;18.03.2020 15:57:31
35394425;18.03.2020 15:48:40;19.03.2020 00:24:55
35394426;18.03.2020 08:05:47;18.03.2020 16:39:12
35394436;18.03.2020 06:35:24;18.03.2020 16:18:13
35394441;18.03.2020 07:07:23;18.03.2020 20:53:21
35394452;18.03.2020 07:10:57;18.03.2020 18:17:38
35394456;18.03.2020 08:21:24;18.03.2020 20:21:13
35394463;18.03.2020 06:54:07;18.03.2020 19:48:06
35394470;18.03.2020 14:27:18;18.03.2020 20:56:22
35394472;18.03.2020 06:39:12;18.03.2020 14:12:43
35394480;18.03.2020 15:04:35;19.03.2020 00:33:47
35394492;18.03.2020 20:59:59;18.03.2020 22:10:01
35394494;18.03.2020 07:47:15;18.03.2020 15:32:31
35394496;18.03.2020 15:05:41;18.03.2020 23:29:52
35394514;18.03.2020 07:00:51;18.03.2020 17:54:25
35394516;18.03.2020 17:08:25;18.03.2020 23:16:51
35394522;18.03.2020 06:00:30;18.03.2020 15:40:58
35394523;18.03.2020 14:57:49;18.03.2020 18:13:59
35394527;18.03.2020 06:01:31;18.03.2020 15:44:46
35394530;18.03.2020 15:07:48;18.03.2020 22:31:33
35394545;18.03.2020 06:21:07;18.03.2020 14:19:58
35394550;18.03.2020 15:23:53;19.03.2020 00:54:17
35394551;18.03.2020 13:52:24;18.03.2020 22:02:47
35394563;18.03.2020 06:54:54;18.03.2020 15:19:41
35394564;18.03.2020 15:24:36;18.03.2020 23:46:41
35394577;18.03.2020 07:12:07;18.03.2020 13:51:12
35394578;18.03.2020 13:19:34;18.03.2020 23:07:11
35394583;18.03.2020 15:36:48;18.03.2020 21:05:50
35394584;18.03.2020 21:14:29;18.03.2020 22:07:46
35394586;18.03.2020 14:17:08;18.03.2020 22:48:39
35394589;18.03.2020 12:28:17;18.03.2020 14:57:33
35394608;18.03.2020 07:19:08;18.03.2020 14:37:31
35394609;18.03.2020 14:55:42;18.03.2020 22:18:57
35394617;18.03.2020 15:46:11;18.03.2020 20:48:44
35394621;18.03.2020 11:10:52;18.03.2020 15:23:53
35394622;18.03.2020 14:52:36;18.03.2020 16:49:46
35394634;18.03.2020 06:08:42;18.03.2020 19:09:28
35394642;18.03.2020 07:30:53;18.03.2020 13:49:51
35394644;18.03.2020 15:20:30;18.03.2020 23:32:59
35394661;18.03.2020 06:52:38;18.03.2020 12:08:33
35394662;18.03.2020 11:09:36;18.03.2020 16:19:39
35394674;18.03.2020 09:46:12;18.03.2020 16:07:22
35394675;18.03.2020 14:21:50;18.03.2020 19:00:40
35394676;18.03.2020 19:01:23;19.03.2020 00:22:04
35394687;18.03.2020 14:12:16;18.03.2020 22:09:49
35394692;18.03.2020 07:49:22;18.03.2020 17:26:06
35394707;18.03.2020 15:43:51;19.03.2020 00:11:06
35394710;18.03.2020 17:46:16;19.03.2020 00:21:36
35394712;18.03.2020 07:48:29;18.03.2020 16:01:24
35394715;18.03.2020 06:59:03;18.03.2020 16:52:44
35394734;18.03.2020 08:28:06;18.03.2020 18:53:38
35394744;18.03.2020 08:19:39;18.03.2020 14:14:52
35394745;18.03.2020 15:03:17;18.03.2020 22:55:25
35394759;18.03.2020 07:12:41;18.03.2020 16:09:08
35394760;18.03.2020 07:15:03;18.03.2020 19:31:02
35394761;18.03.2020 14:58:59;18.03.2020 17:24:22
35394766;18.03.2020 06:55:10;18.03.2020 17:11:53
35394774;18.03.2020 15:11:42;18.03.2020 22:25:54
35394776;18.03.2020 06:43:16;18.03.2020 15:14:22
35394778;18.03.2020 19:40:50;18.03.2020 21:11:35
35394781;18.03.2020 01:46:21;18.03.2020 04:06:35
35394783;18.03.2020 06:57:29;18.03.2020 16:30:23
35394793;18.03.2020 07:58:05;18.03.2020 18:06:08
35394801;18.03.2020 07:18:21;18.03.2020 17:30:55
35394802;18.03.2020 21:28:07;18.03.2020 22:34:24
35394823;18.03.2020 07:07:10;18.03.2020 14:52:56
35394824;18.03.2020 13:55:19;18.03.2020 22:02:30
35394826;18.03.2020 16:58:50;18.03.2020 23:25:12
35394827;18.03.2020 21:57:01;18.03.2020 23:28:06
35394832;18.03.2020 16:44:17;18.03.2020 21:58:55
35394835;18.03.2020 08:33:03;18.03.2020 15:10:26
35394837;18.03.2020 14:24:37;18.03.2020 22:42:14
35394846;18.03.2020 14:08:23;18.03.2020 22:13:29
35394862;18.03.2020 06:25:44;18.03.2020 17:26:02
35394879;18.03.2020 08:15:05;18.03.2020 21:47:53
35394884;18.03.2020 08:08:15;18.03.2020 19:07:36
35394885;18.03.2020 07:08:06;18.03.2020 13:58:14
35394886;18.03.2020 14:44:29;18.03.2020 23:29:42
35394892;18.03.2020 06:22:21;18.03.2020 15:34:07
35394901;18.03.2020 07:38:23;18.03.2020 18:13:20
35394905;18.03.2020 17:25:40;18.03.2020 20:54:05
35394908;18.03.2020 00:39:04;18.03.2020 05:17:10
35394909;18.03.2020 17:37:37;18.03.2020 23:53:34
35394916;18.03.2020 07:00:53;18.03.2020 16:31:19
35394918;18.03.2020 16:54:13;18.03.2020 22:08:02
35394921;18.03.2020 06:01:28;18.03.2020 16:15:09
35394925;18.03.2020 15:03:35;18.03.2020 17:52:28
35394928;18.03.2020 21:50:32;18.03.2020 22:19:46
35394929;18.03.2020 16:00:50;18.03.2020 22:00:42
35394937;18.03.2020 06:01:16;18.03.2020 14:44:16
35394941;18.03.2020 14:24:13;18.03.2020 20:28:06
35394944;18.03.2020 21:12:32;18.03.2020 22:11:09
35394946;18.03.2020 14:36:33;18.03.2020 21:55:23
35394947;18.03.2020 07:20:52;18.03.2020 14:24:24
35394957;18.03.2020 07:22:39;18.03.2020 15:59:01
35394958;18.03.2020 15:42:52;18.03.2020 21:59:38
35394962;18.03.2020 15:06:03;19.03.2020 00:09:25
35394973;19.03.2020 14:35:44;19.03.2020 21:31:08
35394974;19.03.2020 06:42:46;19.03.2020 13:10:48
35394979;19.03.2020 20:39:28;19.03.2020 22:03:20
35394980;19.03.2020 15:34:17;19.03.2020 21:21:37
35394984;19.03.2020 15:09:37;19.03.2020 16:58:08
35394985;19.03.2020 13:57:41;19.03.2020 16:57:35
35394998;19.03.2020 13:55:02;19.03.2020 23:57:13
35395004;19.03.2020 07:23:02;19.03.2020 13:57:42
35395006;19.03.2020 14:40:32;19.03.2020 23:03:34
35395017;19.03.2020 11:54:46;19.03.2020 18:03:40
35395019;19.03.2020 17:08:00;19.03.2020 21:26:27
35395023;19.03.2020 22:27:17;20.03.2020 00:05:20
35395025;19.03.2020 01:36:30;19.03.2020 04:40:55
35395027;19.03.2020 02:47:16;19.03.2020 06:30:23
35395045;19.03.2020 07:40:56;19.03.2020 16:34:19
35395057;19.03.2020 05:57:29;19.03.2020 15:00:07
35395085;19.03.2020 07:54:11;19.03.2020 14:02:49
35395086;19.03.2020 12:22:43;19.03.2020 16:37:15
35395088;19.03.2020 06:45:57;19.03.2020 14:14:51
35395090;19.03.2020 15:13:47;19.03.2020 22:27:35
35395099;19.03.2020 10:48:07;19.03.2020 16:21:30
35395107;19.03.2020 06:38:29;19.03.2020 15:14:51
35395108;19.03.2020 15:05:56;19.03.2020 21:28:09
35395118;19.03.2020 09:31:57;19.03.2020 16:05:45
35395119;19.03.2020 14:40:10;19.03.2020 19:05:20
35395122;19.03.2020 06:32:04;19.03.2020 15:17:27
35395123;19.03.2020 14:58:46;19.03.2020 21:59:31
35395131;19.03.2020 06:26:41;19.03.2020 15:52:08
